time,location,growth
234,TX,5930
235,CA,4005
235,FL,3190
235,MI,807
235,NJ,479
235,NY,926
235,Other,22107
235,South,6696
235,TX,2867
236,CA,2719
236,FL,2423
236,MI,0
236,NJ,331
236,NY,834
236,Other,16320
236,South,7281
236,TX,4358
237,CA,3597
237,FL,1736
237,MI,1229
237,NJ,388
237,NY,662
237,Other,15772
237,South,6943
237,TX,4050
238,CA,3081
238,FL,3116
238,MI,689
238,NJ,492
238,NY,689
238,Other,17648
238,South,6687
238,TX,7025
239,CA,3430
239,FL,2355
239,MI,766
239,NJ,454
239,NY,684
239,Other,18876
239,South,8324
239,TX,3946
240,CA,3767
240,FL,3255
240,MI,980
240,NJ,633
240,NY,1025
240,Other,22986
240,South,7982
240,TX,4562
241,CA,4424
241,FL,3204
241,MI,778
241,NJ,540
241,NY,831
241,Other,26432
241,South,9488
241,TX,3449
242,CA,3751
242,FL,3573
242,MI,587
242,NJ,496
242,NY,902
242,Other,23326
242,South,6634
242,TX,2853
243,CA,2774
243,FL,2521
243,MI,0
243,NJ,493
243,NY,852
243,Other,19528
243,South,6456
243,TX,5676
244,CA,4039
244,FL,1685
244,MI,1575
244,NJ,479
244,NY,635
244,Other,16732
244,South,5009
244,TX,21760
245,CA,3057
245,FL,2470
245,MI,695
245,NJ,509
245,NY,588
245,Other,18302
245,South,7357
245,TX,6684
246,CA,3517
246,FL,2590
246,MI,902
246,NJ,492
246,NY,569
246,Other,20789
246,South,8375
246,TX,1774
247,CA,3330
247,FL,2541
247,MI,1078
247,NJ,305
247,NY,1101
247,Other,24969
247,South,8839
247,TX,4866
248,CA,4161
248,FL,2847
248,MI,1040
248,NJ,962
248,NY,1000
248,Other,26330
248,South,7853
248,TX,3991
249,CA,3765
249,FL,2795
249,MI,996
249,NJ,816
249,NY,1173
249,Other,24831
249,South,6763
249,TX,3479
250,CA,2311
250,FL,1882
250,MI,0
250,NJ,763
250,NY,1032
250,Other,20740
250,South,6066
250,TX,4722
251,CA,2949
251,FL,738
251,MI,1329
251,NJ,661
251,NY,969
251,Other,19341
251,South,4229
251,TX,2987
252,CA,3122
252,FL,3266
252,MI,1118
252,NJ,570
252,NY,979
252,Other,21450
252,South,6264
252,TX,6448
253,CA,3518
253,FL,1948
253,MI,1194
253,NJ,813
253,NY,984
253,Other,21263
253,South,5995
253,TX,3619
254,CA,3150
254,FL,2628
254,MI,998
254,NJ,717
254,NY,1324
254,Other,25508
254,South,7475
254,TX,3786
255,CA,3828
255,FL,2660
255,MI,984
255,NJ,835
255,NY,1759
255,Other,30841
255,South,8058
255,TX,5855
256,CA,3397
256,FL,2787
256,MI,1275
256,NJ,1026
256,NY,1687
256,Other,24998
256,South,8023
256,TX,5366
257,CA,3013
257,FL,1868
257,MI,0
257,NJ,695
257,NY,1386
257,Other,20902
257,South,5422
257,TX,2456
258,CA,2901
258,FL,1415
258,MI,1455
258,NJ,606
258,NY,1147
258,Other,20321
258,South,7305
258,TX,4273
259,CA,2805
259,FL,2251
259,MI,1151
259,NJ,742
259,NY,1149
259,Other,23074
259,South,7443
259,TX,6432
260,CA,3831
260,FL,2582
260,MI,1215
260,NJ,625
260,NY,1218
260,Other,26966
260,South,9337
260,TX,5166
261,CA,3471
261,FL,3306
261,MI,1401
261,NJ,1415
261,NY,2078
261,Other,33460
261,South,9435
261,TX,3936
262,CA,3858
262,FL,2908
262,MI,1323
262,NJ,990
262,NY,1609
262,Other,32523
262,South,8469
262,TX,4585
263,CA,3295
263,FL,0
263,MI,1637
263,NJ,962
263,NY,1503
263,Other,35395
263,South,7907
263,TX,4207
264,CA,2632
264,FL,5570
264,MI,0
264,NJ,837
264,NY,1274
264,Other,25585
264,South,7903
264,TX,2077
265,CA,2843
265,FL,1533
265,MI,1943
265,NJ,633
265,NY,1254
265,Other,23789
265,South,7248
265,TX,2619
266,CA,3495
266,FL,2725
266,MI,1466
266,NJ,1191
266,NY,1204
266,Other,29101
266,South,6979
266,TX,5946
267,CA,3961
267,FL,2883
267,MI,1593
267,NJ,1148
267,NY,1098
267,Other,34031
267,South,8838
267,TX,6068
268,CA,3050
268,FL,3356
268,MI,2458
268,NJ,1163
268,NY,1538
268,Other,37274
268,South,11048
268,TX,4888
269,CA,3220
269,FL,3449
269,MI,2206
269,NJ,1044
269,NY,1747
269,Other,41956
269,South,9308
269,TX,6113
270,CA,2431
270,FL,4044
270,MI,1986
270,NJ,1088
270,NY,1695
270,Other,31584
270,South,8974
270,TX,4854
271,CA,2008
271,FL,2539
271,MI,0
271,NJ,1092
271,NY,1512
271,Other,27783
271,South,8866
271,TX,5507
272,CA,4049
272,FL,1707
272,MI,3018
272,NJ,1807
272,NY,1209
272,Other,44976
272,South,7695
272,TX,3254
273,CA,4098
273,FL,3662
273,MI,1871
273,NJ,1266
273,NY,1238
273,Other,36494
273,South,7659
273,TX,5535
274,CA,3283
274,FL,2144
274,MI,1878
274,NJ,1319
274,NY,1716
274,Other,36016
274,South,9869
274,TX,6948
275,CA,6488
275,FL,5558
275,MI,2204
275,NJ,1434
275,NY,1892
275,Other,42888
275,South,12921
275,TX,2826
276,CA,5537
276,FL,3689
276,MI,2046
276,NJ,1344
276,NY,1834
276,Other,46831
276,South,13234
276,TX,7207
277,CA,4764
277,FL,4471
277,MI,3490
277,NJ,2189
277,NY,2124
277,Other,45725
277,South,10272
277,TX,9669
278,CA,2808
278,FL,2385
278,MI,0
278,NJ,1414
278,NY,1920
278,Other,40166
278,South,9826
278,TX,3501
279,CA,3967
279,FL,3377
279,MI,4057
279,NJ,1657
279,NY,1545
279,Other,38317
279,South,7820
279,TX,6575
280,CA,4421
280,FL,4298
280,MI,2675
280,NJ,2001
280,NY,1781
280,Other,44806
280,South,9723
280,TX,6878
281,CA,4473
281,FL,4115
281,MI,3590
281,NJ,2094
281,NY,1711
281,Other,45033
281,South,10870
281,TX,7304
282,CA,4446
282,FL,4198
282,MI,4109
282,NJ,1975
282,NY,2351
282,Other,55629
282,South,11170
282,TX,6921
283,CA,4365
283,FL,5592
283,MI,3345
283,NJ,2368
283,NY,2328
283,Other,64231
283,South,10798
283,TX,5951
284,CA,4176
284,FL,2331
284,MI,4018
284,NJ,1752
284,NY,2393
284,Other,56831
284,South,10077
284,TX,8090
285,CA,3945
285,FL,4865
285,MI,0
285,NJ,2173
285,NY,2122
285,Other,51127
285,South,7670
285,TX,32867
286,CA,5621
286,FL,4651
286,MI,6920
286,NJ,1948
286,NY,1870
286,Other,49075
286,South,8204
286,TX,6812
287,CA,5123
287,FL,4637
287,MI,3437
287,NJ,2446
287,NY,2069
287,Other,59119
287,South,40368
287,TX,9721
288,CA,5576
288,FL,4423
288,MI,4397
288,NJ,3052
288,NY,2068
288,Other,61180
288,South,12604
288,TX,11092
289,CA,6529
289,FL,6257
289,MI,6103
289,NJ,2581
289,NY,3217
289,Other,81685
289,South,11979
289,TX,10749
290,CA,6448
290,FL,5245
290,MI,4246
290,NJ,2761
290,NY,3211
290,Other,84413
290,South,11756
290,TX,9672
291,CA,4896
291,FL,4452
291,MI,6564
291,NJ,3687
291,NY,3900
291,Other,81368
291,South,14645
291,TX,7690
292,CA,6345
292,FL,6820
292,MI,0
292,NJ,2508
292,NY,3579
292,Other,77313
292,South,10917
292,TX,7596
293,CA,7106
293,FL,3924
293,MI,9235
293,NJ,2722
293,NY,3446
293,Other,74652
293,South,12180
293,TX,7192
294,CA,8609
294,FL,4353
294,MI,6944
294,NJ,4451
294,NY,3957
294,Other,86751
294,South,12529
294,TX,12633
295,CA,5427
295,FL,5838
295,MI,6620
295,NJ,3814
295,NY,4253
295,Other,93549
295,South,13581
295,TX,13283
296,CA,10071
296,FL,5607
296,MI,7311
296,NJ,4121
296,NY,5225
296,Other,102943
296,South,17814
296,TX,11283
297,CA,9853
297,FL,6933
297,MI,9179
297,NJ,4023
297,NY,5666
297,Other,113628
297,South,17852
297,TX,13029
298,CA,8230
298,FL,4544
298,MI,7430
298,NJ,4853
298,NY,5577
298,Other,108805
298,South,17091
298,TX,10987
299,CA,8742
299,FL,10105
299,MI,0
299,NJ,5053
299,NY,4192
299,Other,82124
299,South,17991
299,TX,7922
300,CA,11912
300,FL,4663
300,MI,13162
300,NJ,2932
300,NY,4210
300,Other,102060
300,South,14823
300,TX,8738
301,CA,11407
301,FL,7459
301,MI,7886
301,NJ,4743
301,NY,4612
301,Other,98042
301,South,15896
301,TX,13379
302,CA,12109
302,FL,7925
302,MI,6218
302,NJ,4743
302,NY,4876
302,Other,104146
302,South,19007
302,TX,13822
303,CA,13997
303,FL,9085
303,MI,7983
303,NJ,4888
303,NY,5824
303,Other,116880
303,South,18191
303,TX,14292
304,CA,13293
304,FL,9085
304,MI,10140
304,NJ,4232
304,NY,5733
304,Other,119937
304,South,21412
304,TX,14098
305,CA,13628
305,FL,8409
305,MI,7840
305,NJ,5143
305,NY,6312
305,Other,104363
305,South,20147
305,TX,13266
306,CA,8865
306,FL,6587
306,MI,0
306,NJ,4430
306,NY,5680
306,Other,93352
306,South,18768
306,TX,8957
307,CA,17943
307,FL,6331
307,MI,11943
307,NJ,4281
307,NY,6437
307,Other,105614
307,South,12915
307,TX,8529
308,CA,17388
308,FL,8555
308,MI,6782
308,NJ,4996
308,NY,4882
308,Other,95127
308,South,16513
308,TX,20860
309,CA,14479
309,FL,8376
309,MI,4687
309,NJ,4727
309,NY,6033
309,Other,111093
309,South,15900
309,TX,17381
310,CA,7817
310,FL,0
310,MI,0
310,NJ,4887
310,NY,7312
310,Other,72301
310,South,12397
310,TX,7427
311,CA,16795
311,FL,17344
311,MI,17368
311,NJ,4831
311,NY,8278
311,Other,113987
311,South,24458
311,TX,4873
312,CA,13854
312,FL,6277
312,MI,8351
312,NJ,3739
312,NY,6861
312,Other,91473
312,South,18695
312,TX,6016
313,CA,13956
313,FL,7363
313,MI,0
313,NJ,5192
313,NY,5478
313,Other,78010
313,South,15766
313,TX,14321
314,CA,18733
314,FL,6659
314,MI,10790
314,NJ,4039
314,NY,7772
314,Other,83939
314,South,18063
314,TX,10121
315,CA,17975
315,FL,8847
315,MI,6511
315,NJ,5470
315,NY,7087
315,Other,101579
315,South,24686
315,TX,15277
316,CA,19246
316,FL,9994
316,MI,7433
316,NJ,5068
316,NY,8135
316,Other,105634
316,South,25935
316,TX,20528
317,CA,23438
317,FL,10870
317,MI,7957
317,NJ,5569
317,NY,10148
317,Other,119748
317,South,26113
317,TX,18953
318,CA,25072
318,FL,10177
318,MI,9425
318,NJ,6393
318,NY,11846
318,Other,126297
318,South,28404
318,TX,14602
319,CA,25580
319,FL,10431
319,MI,6308
319,NJ,5933
319,NY,11054
319,Other,117336
319,South,24503
319,TX,14071
320,CA,27293
320,FL,8436
320,MI,0
320,NJ,6609
320,NY,10151
320,Other,93960
320,South,22115
320,TX,12274
321,CA,28928
321,FL,7711
321,MI,9824
321,NJ,4441
321,NY,8453
321,Other,102437
321,South,24974
321,TX,7493
322,CA,28053
322,FL,7985
322,MI,6676
322,NJ,6176
322,NY,8435
322,Other,119911
322,South,27162
322,TX,19469
323,CA,32909
323,FL,9592
323,MI,5342
323,NJ,5116
323,NY,9258
323,Other,111566
323,South,33330
323,TX,14531
324,CA,35611
324,FL,11335
324,MI,6302
324,NJ,5818
324,NY,11124
324,Other,113460
324,South,30865
324,TX,16152
325,CA,37142
325,FL,11699
325,MI,5626
325,NJ,4298
325,NY,11124
325,Other,119155
325,South,33602
325,TX,15883
326,CA,29520
326,FL,10577
326,MI,4813
326,NJ,6794
326,NY,11000
326,Other,110583
326,South,29594
326,TX,13585
327,CA,31609
327,FL,8958
327,MI,0
327,NJ,4693
327,NY,10587
327,Other,87475
327,South,35089
327,TX,8892
328,CA,24591
328,FL,8452
328,MI,7621
328,NJ,5536
328,NY,10138
328,Other,100094
328,South,26321
328,TX,10318
329,CA,44010
329,FL,9411
329,MI,5391
329,NJ,4614
329,NY,8964
329,Other,83937
329,South,31944
329,TX,21022
330,CA,62168
330,FL,11541
330,MI,4644
330,NJ,6324
330,NY,9419
330,Other,93960
330,South,35825
330,TX,21767
331,CA,46762
331,FL,13148
331,MI,4541
331,NJ,4806
331,NY,11723
331,Other,104655
331,South,35895
331,TX,17490
332,CA,48912
332,FL,13000
332,MI,4519
332,NJ,4576
332,NY,12652
332,Other,108083
332,South,42276
332,TX,17143
333,CA,36110
333,FL,11682
333,MI,4181
333,NJ,4764
333,NY,10067
333,Other,89244
333,South,21309
333,TX,14259
334,CA,39525
334,FL,8401
334,MI,0
334,NJ,5692
334,NY,9305
334,Other,74725
334,South,39904
334,TX,9798
335,CA,44941
335,FL,11015
335,MI,5059
335,NJ,3885
335,NY,9805
335,Other,85776
335,South,24880
335,TX,13020
336,CA,36297
336,FL,10434
336,MI,3514
336,NJ,5253
336,NY,9393
336,Other,78501
336,South,31966
336,TX,21831
337,CA,44657
337,FL,11384
337,MI,3820
337,NJ,5427
337,NY,10532
337,Other,95209
337,South,35144
337,TX,22672
338,CA,33167
338,FL,13147
338,MI,0
338,NJ,5297
338,NY,13024
338,Other,92677
338,South,27464
338,TX,9138
339,CA,16763
339,FL,0
339,MI,0
339,NJ,5431
339,NY,13048
339,Other,47735
339,South,11206
339,TX,3315
340,CA,59423
340,FL,17042
340,MI,7877
340,NJ,4655
340,NY,11129
340,Other,76907
340,South,43713
340,TX,5414
341,CA,34280
341,FL,7391
341,MI,0
341,NJ,3041
341,NY,8008
341,Other,50116
341,South,23642
341,TX,28839
342,CA,43735
342,FL,8198
342,MI,3550
342,NJ,3664
342,NY,8268
342,Other,79658
342,South,18199
342,TX,8624
343,CA,36090
343,FL,12075
343,MI,3963
343,NJ,4416
343,NY,10183
343,Other,76529
343,South,30158
343,TX,25153
344,CA,32655
344,FL,13871
344,MI,4782
344,NJ,5450
344,NY,12917
344,Other,97257
344,South,43480
344,TX,22004
345,CA,34185
345,FL,17192
345,MI,0
345,NJ,5732
345,NY,15393
345,Other,104165
345,South,39657
345,TX,17809
346,CA,39425
346,FL,0
346,MI,0
346,NJ,6016
346,NY,17033
346,Other,62515
346,South,18233
346,TX,10172
347,CA,50222
347,FL,31518
347,MI,9500
347,NJ,6159
347,NY,15849
347,Other,113745
347,South,54568
347,TX,18225
348,CA,37016
348,FL,10603
348,MI,0
348,NJ,4248
348,NY,12232
348,Other,92846
348,South,35424
348,TX,15705
349,CA,38256
349,FL,11256
349,MI,5490
349,NJ,1797
349,NY,11242
349,Other,78099
349,South,23006
349,TX,14260
350,CA,38962
350,FL,15431
350,MI,3031
350,NJ,7153
350,NY,13142
350,Other,87800
350,South,35108
350,TX,33027
351,CA,38363
351,FL,17783
351,MI,4856
351,NJ,5657
351,NY,16016
351,Other,108903
351,South,41789
351,TX,20626
352,CA,41245
352,FL,19816
352,MI,4249
352,NJ,6704
352,NY,17588
352,Other,118676
352,South,43498
352,TX,25292
353,CA,42896
353,FL,19530
353,MI,3908
353,NJ,5931
353,NY,19560
353,Other,128196
353,South,49621
353,TX,22463
354,CA,52499
354,FL,15445
354,MI,2898
354,NJ,6558
354,NY,17839
354,Other,104412
354,South,43325
354,TX,19361
355,CA,39525
355,FL,12313
355,MI,0
355,NJ,5578
355,NY,16308
355,Other,83915
355,South,39248
355,TX,16274
356,CA,40708
356,FL,11576
356,MI,5129
356,NJ,5334
356,NY,14179
356,Other,90470
356,South,24778
356,TX,22015
357,CA,47369
357,FL,14896
357,MI,2468
357,NJ,4587
357,NY,14791
357,Other,86021
357,South,31426
357,TX,24441
358,CA,38019
358,FL,13990
358,MI,3128
358,NJ,7880
358,NY,14704
358,Other,93605
358,South,32325
358,TX,26106
359,CA,39940
359,FL,13720
359,MI,3295
359,NJ,7092
359,NY,14187
359,Other,88258
359,South,40523
359,TX,27886
360,CA,38010
360,FL,16875
360,MI,3001
360,NJ,6311
360,NY,19469
360,Other,92938
360,South,38056
360,TX,26284
361,CA,35095
361,FL,12119
361,MI,2211
361,NJ,6057
361,NY,15945
361,Other,78225
361,South,33615
361,TX,17741
362,CA,31279
362,FL,11093
362,MI,0
362,NJ,5132
362,NY,13694
362,Other,70433
362,South,31029
362,TX,14449
363,CA,28577
363,FL,8002
363,MI,3343
363,NJ,3853
363,NY,13410
363,Other,60296
363,South,14525
363,TX,11079
364,CA,35546
364,FL,9816
364,MI,1545
364,NJ,4628
364,NY,12721
364,Other,63630
364,South,28503
364,TX,19269
365,CA,19081
365,FL,11914
365,MI,3196
365,NJ,5438
365,NY,11119
365,Other,72130
365,South,31541
365,TX,28095
366,CA,25073
366,FL,12873
366,MI,2513
366,NJ,5049
366,NY,13908
366,Other,77777
366,South,32385
366,TX,23317
367,CA,24502
367,FL,13719
367,MI,2538
367,NJ,4200
367,NY,15684
367,Other,78324
367,South,32108
367,TX,18918
368,CA,20821
368,FL,12311
368,MI,1826
368,NJ,7147
368,NY,13909
368,Other,69597
368,South,30007
368,TX,14684
369,CA,19447
369,FL,9535
369,MI,0
369,NJ,5272
369,NY,12383
369,Other,51469
369,South,24757
369,TX,7948
370,CA,25747
370,FL,8720
370,MI,3347
370,NJ,4143
370,NY,11972
370,Other,59932
370,South,18198
370,TX,19003
371,CA,21823
371,FL,9594
371,MI,2075
371,NJ,4830
371,NY,11040
371,Other,52539
371,South,23572
371,TX,21197
372,CA,15604
372,FL,8408
372,MI,2065
372,NJ,4756
372,NY,10365
372,Other,64769
372,South,28040
372,TX,18599
373,CA,23256
373,FL,11423
373,MI,2255
373,NJ,4746
373,NY,13783
373,Other,64613
373,South,27502
373,TX,21052
374,CA,19626
374,FL,10976
374,MI,2139
374,NJ,5986
374,NY,12951
374,Other,66192
374,South,30290
374,TX,17916
375,CA,17418
375,FL,15019
375,MI,1511
375,NJ,5274
375,NY,12892
375,Other,54454
375,South,20442
375,TX,15078
376,CA,13315
376,FL,7788
376,MI,0
376,NJ,4286
376,NY,11209
376,Other,38757
376,South,23424
376,TX,13078
377,CA,18383
377,FL,5730
377,MI,2572
377,NJ,3517
377,NY,8932
377,Other,45342
377,South,13557
377,TX,36283
378,CA,13134
378,FL,10533
378,MI,1433
378,NJ,3150
378,NY,7949
378,Other,41991
378,South,17554
378,TX,19060
379,CA,12500
379,FL,6979
379,MI,1717
379,NJ,2311
379,NY,7154
379,Other,45983
379,South,26699
379,TX,17848
380,CA,14651
380,FL,7711
380,MI,1885
380,NJ,3289
380,NY,6970
380,Other,50672
380,South,24176
380,TX,13889
381,CA,16813
381,FL,11543
381,MI,1754
381,NJ,4228
381,NY,7897
381,Other,53975
381,South,22718
381,TX,14579
382,CA,8496
382,FL,7486
382,MI,1186
382,NJ,4511
382,NY,11492
382,Other,44338
382,South,17879
382,TX,8502
383,CA,9741
383,FL,6624
383,MI,0
383,NJ,4332
383,NY,9923
383,Other,32619
383,South,18005
383,TX,8356
384,CA,14106
384,FL,5737
384,MI,2128
384,NJ,2561
384,NY,8972
384,Other,34905
384,South,11781
384,TX,9717
385,CA,10584
385,FL,7023
385,MI,918
385,NJ,3576
385,NY,8279
385,Other,37645
385,South,13390
385,TX,13755
386,CA,8504
386,FL,7537
386,MI,1239
386,NJ,4370
386,NY,6584
386,Other,38190
386,South,15617
386,TX,12727
387,CA,10577
387,FL,8525
387,MI,1507
387,NJ,3656
387,NY,10011
387,Other,40286
387,South,18660
387,TX,12176
388,CA,9558
388,FL,7617
388,MI,1535
388,NJ,3732
388,NY,8715
388,Other,39286
388,South,17395
388,TX,11606
389,CA,8917
389,FL,7515
389,MI,944
389,NJ,3757
389,NY,8755
389,Other,33271
389,South,14612
389,TX,9213
390,CA,5613
390,FL,5436
390,MI,0
390,NJ,2168
390,NY,8330
390,Other,24461
390,South,14073
390,TX,4875
391,CA,5551
391,FL,3615
391,MI,1452
391,NJ,1445
391,NY,6538
391,Other,23466
391,South,9117
391,TX,2793
392,CA,8479
392,FL,6297
392,MI,1124
392,NJ,3633
392,NY,6709
392,Other,24406
392,South,8897
392,TX,2925
393,CA,6531
393,FL,7342
393,MI,1240
393,NJ,4109
393,NY,5925
393,Other,28133
393,South,11395
393,TX,5154
394,CA,5686
394,FL,5117
394,MI,1201
394,NJ,3277
394,NY,9582
394,Other,28801
394,South,13293
394,TX,2309
395,CA,9137
395,FL,6683
395,MI,1473
395,NJ,3047
395,NY,8573
395,Other,59081
395,South,12760
395,TX,5601
396,CA,6113
396,FL,7280
396,MI,823
396,NJ,2877
396,NY,8238
396,Other,27494
396,South,12581
396,TX,6104
397,CA,4508
397,FL,5065
397,MI,0
397,NJ,2030
397,NY,6237
397,Other,20375
397,South,11436
397,TX,6844
