date,time,location,count
2020-05-03,103,NL,40769
2020-05-03,103,Other,1776726
2020-05-03,103,Russia,134687
2020-05-03,103,USA,1158040
2020-05-04,104,Brazil,108620
2020-05-04,104,China,83966
2020-05-04,104,Italy,211938
2020-05-04,104,NL,40968
2020-05-04,104,Other,1811920
2020-05-04,104,Russia,145268
2020-05-04,104,USA,1180375
2020-05-05,105,Brazil,115455
2020-05-05,105,China,83968
2020-05-05,105,Italy,213013
2020-05-05,105,NL,41286
2020-05-05,105,Other,1849248
2020-05-05,105,Russia,155370
2020-05-05,105,USA,1204351
2020-05-06,106,Brazil,126611
2020-05-06,106,China,83970
2020-05-06,106,Italy,214457
2020-05-06,106,NL,41518
2020-05-06,106,Other,1894253
2020-05-06,106,Russia,165929
2020-05-06,106,USA,1229331
2020-05-07,107,Brazil,135773
2020-05-07,107,China,83975
2020-05-07,107,Italy,215858
2020-05-07,107,NL,41973
2020-05-07,107,Other,1933956
2020-05-07,107,Russia,177160
2020-05-07,107,USA,1257023
2020-05-08,108,Brazil,146894
2020-05-08,108,China,83976
2020-05-08,108,Italy,217185
2020-05-08,108,NL,42292
2020-05-08,108,Other,1975929
2020-05-08,108,Russia,187859
2020-05-08,108,USA,1283929
2020-05-09,109,Brazil,156061
2020-05-09,109,China,83990
2020-05-09,109,Italy,218268
2020-05-09,109,NL,42581
2020-05-09,109,Other,2014883
2020-05-09,109,Russia,198676
2020-05-09,109,USA,1309550
2020-05-10,110,Brazil,162699
2020-05-10,110,China,84010
2020-05-10,110,Italy,219070
2020-05-10,110,NL,42826
2020-05-10,110,Other,2054146
2020-05-10,110,Russia,209688
2020-05-10,110,USA,1329260
2020-05-11,111,Brazil,169594
2020-05-11,111,China,84011
2020-05-11,111,Italy,219814
2020-05-11,111,NL,42987
2020-05-11,111,Other,2091871
2020-05-11,111,Russia,221344
2020-05-11,111,USA,1347881
2020-05-12,112,Brazil,178214
2020-05-12,112,China,84018
2020-05-12,112,Italy,221216
2020-05-12,112,NL,43183
2020-05-12,112,Other,2133497
2020-05-12,112,Russia,232243
2020-05-12,112,USA,1369376
